"","Date","Open","Close","Adjusted","Returns"
"2015-05-05",2015-05-05,2112.6298828125,2089.4599609375,2089.4599609375,-0.0118373836776123
"2015-05-06",2015-05-06,2091.26000976562,2080.14990234375,2080.14990234375,-0.00445572481301471
"2015-05-07",2015-05-07,2079.9599609375,2088,2088,0.0037738134388321
"2015-05-08",2015-05-08,2092.1298828125,2116.10009765625,2116.10009765625,0.0134579011763649
"2015-05-11",2015-05-11,2115.56005859375,2105.330078125,2105.330078125,-0.00508956052843557
"2015-05-12",2015-05-12,2102.8701171875,2099.1201171875,2099.1201171875,-0.00294963768485679
"2015-05-13",2015-05-13,2099.6201171875,2098.47998046875,2098.47998046875,-0.000304954782486488
"2015-05-14",2015-05-14,2100.42993164062,2121.10009765625,2121.10009765625,0.0107792866255731
"2015-05-15",2015-05-15,2122.07006835938,2122.72998046875,2122.72998046875,0.000768413906680365
"2015-05-18",2015-05-18,2121.30004882812,2129.19995117188,2129.19995117188,0.00304794804928332
"2015-05-19",2015-05-19,2129.44995117188,2127.830078125,2127.830078125,-0.000643374543626618
"2015-05-20",2015-05-20,2127.7900390625,2125.85009765625,2125.85009765625,-0.000930516251793301
"2015-05-21",2015-05-21,2125.55004882812,2130.82006835938,2130.82006835938,0.00233787448541389
"2015-05-22",2015-05-22,2130.36010742188,2126.06005859375,2126.06005859375,-0.00223388630335641
"2015-05-26",2015-05-26,2125.34008789062,2104.19995117188,2104.19995117188,-0.0102819801978379
"2015-05-27",2015-05-27,2105.1298828125,2123.47998046875,2123.47998046875,0.00916264126236555
"2015-05-28",2015-05-28,2122.27001953125,2120.7900390625,2120.7900390625,-0.00126676089767341
"2015-05-29",2015-05-29,2120.65991210938,2107.38989257812,2107.38989257812,-0.00631846917307222
"2015-06-01",2015-06-01,2108.63989257812,2111.72998046875,2111.72998046875,0.00205946128237122
"2015-06-02",2015-06-02,2110.40991210938,2109.60009765625,2109.60009765625,-0.00100859618994809
"2015-06-03",2015-06-03,2110.63989257812,2114.07006835938,2114.07006835938,0.0021188711112079
"2015-06-04",2015-06-04,2112.35009765625,2095.84008789062,2095.84008789062,-0.00862316757688986
"2015-06-05",2015-06-05,2095.09008789062,2092.830078125,2092.830078125,-0.00143618293352454
"2015-06-08",2015-06-08,2092.34008789062,2079.28002929688,2079.28002929688,-0.00647450978928243
"2015-06-09",2015-06-09,2079.07006835938,2080.14990234375,2080.14990234375,0.000418353004221883
"2015-06-10",2015-06-10,2081.1201171875,2105.19995117188,2105.19995117188,0.0120424248271245
"2015-06-11",2015-06-11,2106.23999023438,2108.86010742188,2108.86010742188,0.00173862641786715
"2015-06-12",2015-06-12,2107.42993164062,2094.11010742188,2094.11010742188,-0.00699429988176514
"2015-06-15",2015-06-15,2091.34008789062,2084.42993164062,2084.42993164062,-0.00462257249365339
"2015-06-16",2015-06-16,2084.26000976562,2096.2900390625,2096.2900390625,0.0056898566086796
"2015-06-17",2015-06-17,2097.39990234375,2100.43994140625,2100.43994140625,0.00197964130269201
"2015-06-18",2015-06-18,2101.580078125,2121.23999023438,2121.23999023438,0.00990271057890824
"2015-06-19",2015-06-19,2121.06005859375,2109.98999023438,2109.98999023438,-0.00530350174982186
"2015-06-22",2015-06-22,2112.5,2122.85009765625,2122.85009765625,0.00609486655453106
"2015-06-23",2015-06-23,2123.15991210938,2124.19995117188,2124.19995117188,0.000635868503911396
"2015-06-24",2015-06-24,2123.64990234375,2108.580078125,2108.580078125,-0.00735329696164333
"2015-06-25",2015-06-25,2109.9599609375,2102.31005859375,2102.31005859375,-0.00297357430068557
"2015-06-26",2015-06-26,2102.6201171875,2101.48999023438,2101.48999023438,-0.000390079644067121
"2015-06-29",2015-06-29,2098.6298828125,2057.63989257812,2057.63989257812,-0.0208661939195625
"2015-06-30",2015-06-30,2061.18994140625,2063.11010742188,2063.11010742188,0.00265848988614614
"2015-07-01",2015-07-01,2067,2077.419921875,2077.419921875,0.00693604010840065
"2015-07-02",2015-07-02,2078.03002929688,2076.78002929688,2076.78002929688,-0.00030802274079833
"2015-07-06",2015-07-06,2073.94995117188,2068.76000976562,2068.76000976562,-0.00386175686308254
"2015-07-07",2015-07-07,2069.52001953125,2081.34008789062,2081.34008789062,0.00608097510857486
"2015-07-08",2015-07-08,2077.65991210938,2046.68005371094,2046.68005371094,-0.016652749054007
"2015-07-09",2015-07-09,2049.72998046875,2051.31005859375,2051.31005859375,0.00226220257260912
"2015-07-10",2015-07-10,2052.73999023438,2076.6201171875,2076.6201171875,0.0123384851001516
"2015-07-13",2015-07-13,2080.03002929688,2099.60009765625,2099.60009765625,0.0110660492396044
"2015-07-14",2015-07-14,2099.71997070312,2108.94995117188,2108.94995117188,0.0044531592116337
"2015-07-15",2015-07-15,2109.01000976562,2107.39990234375,2107.39990234375,-0.000734986066058041
"2015-07-16",2015-07-16,2110.55004882812,2124.2900390625,2124.2900390625,0.00801468041256226
"2015-07-17",2015-07-17,2126.80004882812,2126.63989257812,2126.63989257812,0.00110618299404264
"2015-07-20",2015-07-20,2126.85009765625,2128.28002929688,2128.28002929688,0.00077123387202227
"2015-07-21",2015-07-21,2127.55004882812,2119.2099609375,2119.2099609375,-0.00426168936160698
"2015-07-22",2015-07-22,2118.2099609375,2114.14990234375,2114.14990234375,-0.0023877098952062
"2015-07-23",2015-07-23,2114.15991210938,2102.14990234375,2102.14990234375,-0.00567604027826829
"2015-07-24",2015-07-24,2102.23999023438,2079.64990234375,2079.64990234375,-0.0107033280428356
"2015-07-27",2015-07-27,2078.18994140625,2067.63989257812,2067.63989257812,-0.00577501518505097
"2015-07-28",2015-07-28,2070.75,2093.25,2093.25,0.0123861546267334
"2015-07-29",2015-07-29,2094.69995117188,2108.57006835938,2108.57006835938,0.00731879534665003
"2015-07-30",2015-07-30,2106.78002929688,2108.6298828125,2108.6298828125,2.83673063667944e-05
"2015-07-31",2015-07-31,2111.60009765625,2103.84008789062,2103.84008789062,-0.00227151998599506
"2015-08-03",2015-08-03,2104.48999023438,2098.0400390625,2098.0400390625,-0.00275688673369667
"2015-08-04",2015-08-04,2097.67993164062,2093.32006835938,2093.32006835938,-0.00224970477933972
"2015-08-05",2015-08-05,2095.27001953125,2099.84008789062,2099.84008789062,0.00311467874874949
"2015-08-06",2015-08-06,2100.75,2083.56005859375,2083.56005859375,-0.00775298528243118
"2015-08-07",2015-08-07,2082.61010742188,2077.57006835938,2077.57006835938,-0.00287488244443401
"2015-08-10",2015-08-10,2080.97998046875,2104.17993164062,2104.17993164062,0.0128081664664448
"2015-08-11",2015-08-11,2102.65991210938,2084.07006835938,2084.07006835938,-0.00955710249815489
"2015-08-12",2015-08-12,2081.10009765625,2086.05004882812,2086.05004882812,0.000950054654500487
"2015-08-13",2015-08-13,2086.18994140625,2083.38989257812,2083.38989257812,-0.0012752120935422
"2015-08-14",2015-08-14,2083.14990234375,2091.5400390625,2091.5400390625,0.0039119641087868
"2015-08-17",2015-08-17,2089.69995117188,2102.43994140625,2102.43994140625,0.00521142418513576
"2015-08-18",2015-08-18,2101.98999023438,2096.919921875,2096.919921875,-0.00262553018639755
"2015-08-19",2015-08-19,2095.68994140625,2079.61010742188,2079.61010742188,-0.00825487624613108
"2015-08-20",2015-08-20,2076.61010742188,2035.72998046875,2035.72998046875,-0.0211001700734778
"2015-08-21",2015-08-21,2034.07995605469,1970.89001464844,1970.89001464844,-0.0318509657186373
"2015-08-24",2015-08-24,1965.15002441406,1893.2099609375,1893.2099609375,-0.0394136928664657
"2015-08-25",2015-08-25,1898.07995605469,1867.60998535156,1867.60998535156,-0.0135219949789724
"2015-08-26",2015-08-26,1872.75,1940.51000976562,1940.51000976562,0.0390338587745018
"2015-08-27",2015-08-27,1942.77001953125,1987.66003417969,1987.66003417969,0.0242977486211253
"2015-08-28",2015-08-28,1986.06005859375,1988.86999511719,1988.86999511719,0.000608736361698448
"2015-08-31",2015-08-31,1986.72998046875,1972.18005371094,1972.18005371094,-0.00839167036921717
"2015-09-01",2015-09-01,1970.08996582031,1913.84997558594,1913.84997558594,-0.0295764466409868
"2015-09-02",2015-09-02,1916.52001953125,1948.85998535156,1948.85998535156,0.0182929750044314
"2015-09-03",2015-09-03,1950.7900390625,1951.13000488281,1951.13000488281,0.00116479354510446
"2015-09-04",2015-09-04,1947.76000976562,1921.21997070312,1921.21997070312,-0.0153295957239322
"2015-09-08",2015-09-08,1927.30004882812,1969.41003417969,1969.41003417969,0.0250830535864803
"2015-09-09",2015-09-09,1971.44995117188,1942.0400390625,1942.0400390625,-0.0138975605090729
"2015-09-10",2015-09-10,1941.58996582031,1952.2900390625,1952.2900390625,0.00527795503379425
"2015-09-11",2015-09-11,1951.44995117188,1961.05004882812,1961.05004882812,0.00448704321097271
"2015-09-14",2015-09-14,1963.06005859375,1953.03002929688,1953.03002929688,-0.00408965571074671
"2015-09-15",2015-09-15,1955.09997558594,1978.08996582031,1978.08996582031,0.0128313114225178
"2015-09-16",2015-09-16,1978.02001953125,1995.31005859375,1995.31005859375,0.00870541434969385
"2015-09-17",2015-09-17,1995.32995605469,1990.19995117188,1990.19995117188,-0.00256105932001194
"2015-09-18",2015-09-18,1989.66003417969,1958.03002929688,1958.03002929688,-0.0161641657442799
"2015-09-21",2015-09-21,1960.83996582031,1966.96997070312,1966.96997070312,0.00456578360519844
"2015-09-22",2015-09-22,1961.39001464844,1942.73999023438,1942.73999023438,-0.0123184292742856
"2015-09-23",2015-09-23,1943.23999023438,1938.76000976562,1938.76000976562,-0.00204864289032824
"2015-09-24",2015-09-24,1934.81005859375,1932.23999023438,1932.23999023438,-0.00336298432936943
"2015-09-25",2015-09-25,1935.93005371094,1931.33996582031,1931.33996582031,-0.000465793285829519
"2015-09-28",2015-09-28,1929.18005371094,1881.77001953125,1881.77001953125,-0.0256660904689602
"2015-09-29",2015-09-29,1881.90002441406,1884.08996582031,1884.08996582031,0.0012328532525141
"2015-09-30",2015-09-30,1887.14001464844,1920.03002929688,1920.03002929688,0.0190755559068616
"2015-10-01",2015-10-01,1919.65002441406,1923.81994628906,1923.81994628906,0.00197388422803746
"2015-10-02",2015-10-02,1921.77001953125,1951.35998535156,1951.35998535156,0.014315289284542
"2015-10-05",2015-10-05,1954.32995605469,1987.05004882812,1987.05004882812,0.0182898408005083
"2015-10-06",2015-10-06,1986.63000488281,1979.92004394531,1979.92004394531,-0.00358823618308834
"2015-10-07",2015-10-07,1982.33996582031,1995.82995605469,1995.82995605469,0.00803563363986748
"2015-10-08",2015-10-08,1994.01000976562,2013.43005371094,2013.43005371094,0.00881843545982308
"2015-10-09",2015-10-09,2013.72998046875,2014.89001464844,2014.89001464844,0.000725111326717931
"2015-10-12",2015-10-12,2015.65002441406,2017.4599609375,2017.4599609375,0.00127547720738042
"2015-10-13",2015-10-13,2015,2003.68994140625,2003.68994140625,-0.00682542394786911
"2015-10-14",2015-10-14,2003.66003417969,1994.23999023438,1994.23999023438,-0.00471627419821385
"2015-10-15",2015-10-15,1996.46997070312,2023.85998535156,2023.85998535156,0.0148527736191402
"2015-10-16",2015-10-16,2024.36999511719,2033.10998535156,2033.10998535156,0.00457047427537005
"2015-10-19",2015-10-19,2031.72998046875,2033.66003417969,2033.66003417969,0.000270545534716726
"2015-10-20",2015-10-20,2033.13000488281,2030.77001953125,2030.77001953125,-0.00142109034935289
"2015-10-21",2015-10-21,2033.46997070312,2018.93994140625,2018.93994140625,-0.00582541499589928
"2015-10-22",2015-10-22,2021.88000488281,2052.51000976562,2052.51000976562,0.0166275715641113
"2015-10-23",2015-10-23,2058.18994140625,2075.14990234375,2075.14990234375,0.0110303445393234
"2015-10-26",2015-10-26,2075.080078125,2071.17993164062,2071.17993164062,-0.00191310068667383
"2015-10-27",2015-10-27,2068.75,2065.88989257812,2065.88989257812,-0.00255411853972032
"2015-10-28",2015-10-28,2066.47998046875,2090.35009765625,2090.35009765625,0.011840033278637
"2015-10-29",2015-10-29,2088.35009765625,2089.40991210938,2089.40991210938,-0.00044977420190484
"2015-10-30",2015-10-30,2090,2079.36010742188,2079.36010742188,-0.00480987700367241
"2015-11-02",2015-11-02,2080.76000976562,2104.05004882812,2104.05004882812,0.0118738170065511
"2015-11-03",2015-11-03,2102.6298828125,2109.7900390625,2109.7900390625,0.0027280673468637
"2015-11-04",2015-11-04,2110.60009765625,2102.31005859375,2102.31005859375,-0.00354536723098464
"2015-11-05",2015-11-05,2101.67993164062,2099.92993164062,2099.92993164062,-0.00113214839238185
"2015-11-06",2015-11-06,2098.60009765625,2099.19995117188,2099.19995117188,-0.000347621345717752
"2015-11-09",2015-11-09,2096.56005859375,2078.580078125,2078.580078125,-0.0098227293857186
"2015-11-10",2015-11-10,2077.18994140625,2081.71997070312,2081.71997070312,0.00151059495430039
"2015-11-11",2015-11-11,2083.40991210938,2075,2075,-0.00322808581254819
"2015-11-12",2015-11-12,2072.2900390625,2045.96997070312,2045.96997070312,-0.013990375564759
"2015-11-13",2015-11-13,2044.64001464844,2023.0400390625,2023.0400390625,-0.0112073647066994
"2015-11-16",2015-11-16,2022.07995605469,2053.18994140625,2053.18994140625,0.0149032652649435
"2015-11-17",2015-11-17,2053.669921875,2050.43994140625,2050.43994140625,-0.00133937924813543
"2015-11-18",2015-11-18,2051.98999023438,2083.580078125,2083.580078125,0.0161624517985255
"2015-11-19",2015-11-19,2083.69995117188,2081.23999023438,2081.23999023438,-0.00112310916925773
"2015-11-20",2015-11-20,2082.82006835938,2089.169921875,2089.169921875,0.00381019568998964
"2015-11-23",2015-11-23,2089.40991210938,2086.59008789062,2086.59008789062,-0.00123486077286605
"2015-11-24",2015-11-24,2084.419921875,2089.13989257812,2089.13989257812,0.00122199597434003
"2015-11-25",2015-11-25,2089.30004882812,2088.8701171875,2088.8701171875,-0.00012913227667688
"2015-11-27",2015-11-27,2088.82006835938,2090.11010742188,2090.11010742188,0.000593617680760605
"2015-11-30",2015-11-30,2090.94995117188,2080.40991210938,2080.40991210938,-0.00464099727476319
"2015-12-01",2015-12-01,2082.92993164062,2102.6298828125,2102.6298828125,0.0106805733686375
"2015-12-02",2015-12-02,2101.7099609375,2079.51000976562,2079.51000976562,-0.0109956931725662
"2015-12-03",2015-12-03,2080.7099609375,2049.6201171875,2049.6201171875,-0.014373526666262
"2015-12-04",2015-12-04,2051.23999023438,2091.68994140625,2091.68994140625,0.0205256690573854
"2015-12-07",2015-12-07,2090.419921875,2077.07006835938,2077.07006835938,-0.0069895029647874
"2015-12-08",2015-12-08,2073.38989257812,2063.59008789062,2063.59008789062,-0.00648990165237784
"2015-12-09",2015-12-09,2061.169921875,2047.61999511719,2047.61999511719,-0.00773898501797998
"2015-12-10",2015-12-10,2047.93005371094,2052.22998046875,2052.22998046875,0.00225138715316109
"2015-12-11",2015-12-11,2047.27001953125,2012.36999511719,2012.36999511719,-0.0194227672974829
"2015-12-14",2015-12-14,2013.36999511719,2021.93994140625,2021.93994140625,0.0047555600174336
"2015-12-15",2015-12-15,2025.55004882812,2043.41003417969,2043.41003417969,0.0106185610827318
"2015-12-16",2015-12-16,2046.5,2073.07006835938,2073.07006835938,0.0145149694303006
"2015-12-17",2015-12-17,2073.76000976562,2041.89001464844,2041.89001464844,-0.0150405209099437
"2015-12-18",2015-12-18,2040.81005859375,2005.55004882812,2005.55004882812,-0.0177972200067639
"2015-12-21",2015-12-21,2010.27001953125,2021.15002441406,2021.15002441406,0.0077784025360288
"2015-12-22",2015-12-22,2023.15002441406,2038.96997070312,2038.96997070312,0.00881673605314304
"2015-12-23",2015-12-23,2042.19995117188,2064.2900390625,2064.2900390625,0.0124180683007526
"2015-12-24",2015-12-24,2063.52001953125,2060.98999023438,2060.98999023438,-0.00159863622149903
"2015-12-28",2015-12-28,2057.77001953125,2056.5,2056.5,-0.00217855994238203
"2015-12-29",2015-12-29,2060.5400390625,2078.36010742188,2078.36010742188,0.0106297629087648
"2015-12-30",2015-12-30,2077.34008789062,2063.36010742188,2063.36010742188,-0.00721722859596596
"2015-12-31",2015-12-31,2060.59008789062,2043.93994140625,2043.93994140625,-0.00941191309542666
"2016-01-04",2016-01-04,2038.19995117188,2012.66003417969,2012.66003417969,-0.0153037310895944
"2016-01-05",2016-01-05,2013.78002929688,2016.7099609375,2016.7099609375,0.00201222595422745
"2016-01-06",2016-01-06,2011.7099609375,1990.26000976562,1990.26000976562,-0.0131153967026469
"2016-01-07",2016-01-07,1985.31994628906,1943.08996582031,1943.08996582031,-0.0237004430144117
"2016-01-08",2016-01-08,1945.96997070312,1922.03002929688,1922.03002929688,-0.0108383743902185
"2016-01-11",2016-01-11,1926.11999511719,1923.67004394531,1923.67004394531,0.000853272125533655
"2016-01-12",2016-01-12,1927.82995605469,1938.68005371094,1938.68005371094,0.00780279851675636
"2016-01-13",2016-01-13,1940.33996582031,1890.28002929688,1890.28002929688,-0.0249654523042196
"2016-01-14",2016-01-14,1891.68005371094,1921.83996582031,1921.83996582031,0.0166959053866622
"2016-01-15",2016-01-15,1916.68005371094,1880.32995605469,1880.32995605469,-0.02159909800185
"2016-01-19",2016-01-19,1888.66003417969,1881.32995605469,1881.32995605469,0.000531821554392575
"2016-01-20",2016-01-20,1876.18005371094,1859.32995605469,1859.32995605469,-0.0116938551524135
"2016-01-21",2016-01-21,1861.4599609375,1868.98999023438,1868.98999023438,0.00519543836113145
"2016-01-22",2016-01-22,1877.40002441406,1906.90002441406,1906.90002441406,0.0202837010244947
"2016-01-25",2016-01-25,1906.28002929688,1877.07995605469,1877.07995605469,-0.015637982053379
"2016-01-26",2016-01-26,1878.7900390625,1903.63000488281,1903.63000488281,0.0141443355902264
"2016-01-27",2016-01-27,1902.52001953125,1882.94995117188,1882.94995117188,-0.0108634837956395
"2016-01-28",2016-01-28,1885.21997070312,1893.35998535156,1893.35998535156,0.00552857720578759
"2016-01-29",2016-01-29,1894,1940.23999023438,1940.23999023438,0.0247602174153414
"2016-02-01",2016-02-01,1936.93994140625,1939.38000488281,1939.38000488281,-0.000443236587170159
"2016-02-02",2016-02-02,1935.26000976562,1903.03002929688,1903.03002929688,-0.0187430908302749
"2016-02-03",2016-02-03,1907.06994628906,1912.53002929688,1912.53002929688,0.00499203893461941
"2016-02-04",2016-02-04,1911.67004394531,1915.44995117188,1915.44995117188,0.00152673256381419
"2016-02-05",2016-02-05,1913.06994628906,1880.05004882812,1880.05004882812,-0.0184812463108693
"2016-02-08",2016-02-08,1873.25,1853.43994140625,1853.43994140625,-0.0141539356563735
"2016-02-09",2016-02-09,1848.4599609375,1852.2099609375,1852.2099609375,-0.000663620353307359
"2016-02-10",2016-02-10,1857.09997558594,1851.85998535156,1851.85998535156,-0.000188950277408284
"2016-02-11",2016-02-11,1847,1829.07995605469,1829.07995605469,-0.0123011617925047
"2016-02-12",2016-02-12,1833.40002441406,1864.78002929688,1864.78002929688,0.0195180495658551
"2016-02-16",2016-02-16,1871.43994140625,1895.57995605469,1895.57995605469,0.0165166541221624
"2016-02-17",2016-02-17,1898.80004882812,1926.81994628906,1926.81994628906,0.016480439210486
"2016-02-18",2016-02-18,1927.56994628906,1917.82995605469,1917.82995605469,-0.00466571370702762
"2016-02-19",2016-02-19,1916.73999023438,1917.78002929688,1917.78002929688,-2.60329429389028e-05
"2016-02-22",2016-02-22,1924.43994140625,1945.5,1945.5,0.0144541971861538
"2016-02-23",2016-02-23,1942.38000488281,1921.27001953125,1921.27001953125,-0.0124543718677718
"2016-02-24",2016-02-24,1917.56005859375,1929.80004882812,1929.80004882812,0.00443978681297286
"2016-02-25",2016-02-25,1931.86999511719,1951.69995117188,1951.69995117188,0.0113482753599519
"2016-02-26",2016-02-26,1954.94995117188,1948.05004882812,1948.05004882812,-0.00187011448227914
"2016-02-29",2016-02-29,1947.13000488281,1932.22998046875,1932.22998046875,-0.00812097634190234
"2016-03-01",2016-03-01,1937.08996582031,1978.34997558594,1978.34997558594,0.0238687918018947
"2016-03-02",2016-03-02,1976.59997558594,1986.44995117188,1986.44995117188,0.00409430873500449
"2016-03-03",2016-03-03,1985.59997558594,1993.40002441406,1993.40002441406,0.00349874067458256
"2016-03-04",2016-03-04,1994.01000976562,1999.98999023438,1999.98999023438,0.00330589231443867
"2016-03-07",2016-03-07,1996.10998535156,2001.76000976562,2001.76000976562,0.000885014195017408
"2016-03-08",2016-03-08,1996.88000488281,1979.26000976562,1979.26000976562,-0.0112401086495051
"2016-03-09",2016-03-09,1981.43994140625,1989.26000976562,1989.26000976562,0.00505239329378671
"2016-03-10",2016-03-10,1990.96997070312,1989.56994628906,1989.56994628906,0.000155804933450687
"2016-03-11",2016-03-11,1994.7099609375,2022.18994140625,2022.18994140625,0.0163955005341885
"2016-03-14",2016-03-14,2019.27001953125,2019.64001464844,2019.64001464844,-0.00126097292128713
"2016-03-15",2016-03-15,2015.27001953125,2015.93005371094,2015.93005371094,-0.00183694168792048
"2016-03-16",2016-03-16,2014.23999023438,2027.21997070312,2027.21997070312,0.00560035154563265
"2016-03-17",2016-03-17,2026.90002441406,2040.58996582031,2040.58996582031,0.00659523648662086
"2016-03-18",2016-03-18,2041.16003417969,2049.580078125,2049.580078125,0.0044056436889679
"2016-03-21",2016-03-21,2047.88000488281,2051.60009765625,2051.60009765625,0.00098557726668469
"2016-03-22",2016-03-22,2048.63989257812,2049.80004882812,2049.80004882812,-0.000877387766836879
"2016-03-23",2016-03-23,2048.55004882812,2036.7099609375,2036.7099609375,-0.00638603160250129
"2016-03-24",2016-03-24,2032.47998046875,2035.93994140625,2035.93994140625,-0.000378070292785138
"2016-03-28",2016-03-28,2037.89001464844,2037.05004882812,2037.05004882812,0.000545255485831397
"2016-03-29",2016-03-29,2035.75,2055.01000976562,2055.01000976562,0.00881665177928848
"2016-03-30",2016-03-30,2058.27001953125,2063.94995117188,2063.94995117188,0.00435031526063945
"2016-03-31",2016-03-31,2063.77001953125,2059.73999023438,2059.73999023438,-0.00203975921756705
"2016-04-01",2016-04-01,2056.6201171875,2072.78002929688,2072.78002929688,0.00633091512730988
"2016-04-04",2016-04-04,2073.18994140625,2066.1298828125,2066.1298828125,-0.00320832234505408
"2016-04-05",2016-04-05,2062.5,2045.17004394531,2045.17004394531,-0.0101444923872144
"2016-04-06",2016-04-06,2045.56005859375,2066.65991210938,2066.65991210938,0.0105076192699394
"2016-04-07",2016-04-07,2063.01000976562,2041.91003417969,2041.91003417969,-0.011975786526205
"2016-04-08",2016-04-08,2045.5400390625,2047.59997558594,2047.59997558594,0.00278657791528802
"2016-04-11",2016-04-11,2050.22998046875,2041.98999023438,2041.98999023438,-0.00273978580701884
"2016-04-12",2016-04-12,2043.71997070312,2061.71997070312,2061.71997070312,0.0096621337827838
"2016-04-13",2016-04-13,2065.919921875,2082.419921875,2082.419921875,0.0100401371020409
"2016-04-14",2016-04-14,2082.88989257812,2082.78002929688,2082.78002929688,0.000172927380348353
"2016-04-15",2016-04-15,2083.10009765625,2080.72998046875,2080.72998046875,-0.000984284849714578
"2016-04-18",2016-04-18,2078.830078125,2094.34008789062,2094.34008789062,0.00654102528902323
"2016-04-19",2016-04-19,2096.05004882812,2100.80004882812,2100.80004882812,0.00308448516783466
"2016-04-20",2016-04-20,2101.52001953125,2102.39990234375,2102.39990234375,0.000761544877399212
"2016-04-21",2016-04-21,2102.09008789062,2091.47998046875,2091.47998046875,-0.00519402700829019
"2016-04-22",2016-04-22,2091.48999023438,2091.580078125,2091.580078125,4.78597247808299e-05
"2016-04-25",2016-04-25,2089.3701171875,2087.7900390625,2087.7900390625,-0.00181204587963835
"2016-04-26",2016-04-26,2089.84008789062,2091.69995117188,2091.69995117188,0.00187275158719058
"2016-04-27",2016-04-27,2092.330078125,2095.14990234375,2095.14990234375,0.00164935280031075
"2016-04-28",2016-04-28,2090.92993164062,2075.81005859375,2075.81005859375,-0.00923076851368265
"2016-04-29",2016-04-29,2071.82006835938,2065.30004882812,2065.30004882812,-0.00506308836982172
"2016-05-02",2016-05-02,2067.169921875,2081.42993164062,2081.42993164062,0.00780994646354283
"2016-05-03",2016-05-03,2077.17993164062,2063.3701171875,2063.3701171875,-0.00867663819886066
"2016-05-04",2016-05-04,2060.30004882812,2051.1201171875,2051.1201171875,-0.00593688931421454
"2016-05-05",2016-05-05,2052.94995117188,2050.6298828125,2050.6298828125,-0.000239008125800133
"2016-05-06",2016-05-06,2047.77001953125,2057.13989257812,2057.13989257812,0.00317463908050364
"2016-05-09",2016-05-09,2057.55004882812,2058.68994140625,2058.68994140625,0.000753497043986862
"2016-05-10",2016-05-10,2062.6298828125,2084.38989257812,2084.38989257812,0.0124836434350672
"2016-05-11",2016-05-11,2083.2900390625,2064.4599609375,2064.4599609375,-0.00956151807854633
"2016-05-12",2016-05-12,2067.169921875,2064.11010742188,2064.11010742188,-0.000169464907164407
"2016-05-13",2016-05-13,2062.5,2046.60998535156,2046.60998535156,-0.00847828902508041
"2016-05-16",2016-05-16,2046.53002929688,2066.65991210938,2066.65991210938,0.00979665246496308
"2016-05-17",2016-05-17,2065.0400390625,2047.2099609375,2047.2099609375,-0.00941129745533364
"2016-05-18",2016-05-18,2044.38000488281,2047.63000488281,2047.63000488281,0.000205178732678668
"2016-05-19",2016-05-19,2044.2099609375,2040.0400390625,2040.0400390625,-0.003706707658226
"2016-05-20",2016-05-20,2041.88000488281,2052.32006835938,2052.32006835938,0.00601950405959606
"2016-05-23",2016-05-23,2052.22998046875,2048.0400390625,2048.0400390625,-0.00208545897048917
"2016-05-24",2016-05-24,2052.64990234375,2076.06005859375,2076.06005859375,0.0136813826862858
"2016-05-25",2016-05-25,2078.92993164062,2090.5400390625,2090.5400390625,0.00697474064336956
"2016-05-26",2016-05-26,2091.43994140625,2090.10009765625,2090.10009765625,-0.000210443903503221
"2016-05-27",2016-05-27,2090.06005859375,2099.06005859375,2099.06005859375,0.00428685733642475
"2016-05-31",2016-05-31,2100.1298828125,2096.94995117188,2096.94995117188,-0.00100526300485593
"2016-06-01",2016-06-01,2093.93994140625,2099.330078125,2099.330078125,0.00113504232745032
"2016-06-02",2016-06-02,2097.7099609375,2105.26000976562,2105.26000976562,0.00282467807345532
"2016-06-03",2016-06-03,2104.07006835938,2099.1298828125,2099.1298828125,-0.00291181465694945
"2016-06-06",2016-06-06,2100.830078125,2109.40991210938,2109.40991210938,0.00489728119305388
"2016-06-07",2016-06-07,2110.17993164062,2112.1298828125,2112.1298828125,0.00128944625106331
"2016-06-08",2016-06-08,2112.7099609375,2119.1201171875,2119.1201171875,0.00330956653370751
"2016-06-09",2016-06-09,2115.64990234375,2115.47998046875,2115.47998046875,-0.00171775855895384
"2016-06-10",2016-06-10,2109.57006835938,2096.07006835938,2096.07006835938,-0.00917518118279437
"2016-06-13",2016-06-13,2091.75,2079.06005859375,2079.06005859375,-0.00811519138715577
"2016-06-14",2016-06-14,2076.64990234375,2075.32006835938,2075.32006835938,-0.00179888513509552
"2016-06-15",2016-06-15,2077.60009765625,2071.5,2071.5,-0.00184071287008514
"2016-06-16",2016-06-16,2066.36010742188,2077.98999023438,2077.98999023438,0.00313299069967421
"2016-06-17",2016-06-17,2078.19995117188,2071.21997070312,2071.21997070312,-0.00325796541998091
"2016-06-20",2016-06-20,2075.580078125,2083.25,2083.25,0.00580818525653326
"2016-06-21",2016-06-21,2085.18994140625,2088.89990234375,2088.89990234375,0.00271206160746429
"2016-06-22",2016-06-22,2089.75,2085.44995117188,2085.44995117188,-0.00165156366181274
"2016-06-23",2016-06-23,2092.80004882812,2113.32006835938,2113.32006835938,0.0133640786593028
"2016-06-24",2016-06-24,2103.81005859375,2037.41003417969,2037.41003417969,-0.0359197999944317
"2016-06-27",2016-06-27,2031.44995117188,2000.5400390625,2000.5400390625,-0.018096502176123
"2016-06-28",2016-06-28,2006.67004394531,2036.08996582031,2036.08996582031,0.0177701650872593
